,userId,hostname,superhost,statutbailleur,listingId,name,typeLogement,lit,chambre,evaluation,nbvote,latitude,longitude,ville,departement,region,pays,désignation,checkin,checkout,année,mois,prixparnuit,NbjourResa,Tx Indisponibilité,Tx Reservation
1388,358321030.0,Loubna,True,Particulier,"""863714130155152752""",appartement luxueux à la princesse,Entire home/apt,1.0,1.0,5.0,19.0,33.57748240215716,-7.64857408713895,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-08,2023-09-10,2023.0,september,63.5,0.0,0.1,0.0
1389,83452301.0,Hamza,True,Particulier,"""843444240211560311""",Magnifique appart Casa les princesses avec balcon,Entire home/apt,1.0,1.0,4.95,22.0,33.57794,-7.64916,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-08,2023-09-10,2023.0,september,60.0,12.0,0.6,0.4
1390,83452301.0,Hamza,True,Particulier,"""843438250100922753""",Luxueux appart Casa les princesses avec balcon,Entire home/apt,1.0,1.0,4.9,21.0,33.5787987,-7.649485899999998,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-22,2023-09-24,2023.0,september,56.5,0.0,0.4,0.0
1391,80697289.0,Mehdi,False,Particulier,"""913114637086842028""",Appartement neuf de luxe à Casablanca (les princesses),Entire home/apt,1.0,1.0,4.89,9.0,33.577566699415414,-7.648169472813606,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-22,2023-09-24,2023.0,september,52.0,0.0,0.5,0.0
1392,174342456.0,Adnan,True,Particulier,"""765166775439772711""",#3 Nouvel appartement haut de gamme dans un nouvel immeuble,Entire home/apt,1.0,1.0,5.0,49.0,33.57931,-7.64734,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-08,2023-09-10,2023.0,september,68.5,4.0,0.2,0.13333333333333333
1393,237918431.0,Haroun,True,Particulier,"""758128145931856660""",2/ Appartement moderne - DT avec chauffage central + Wi-Fi,Entire home/apt,1.0,1.0,4.86,72.0,33.57902,-7.64817,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-08,2023-09-10,2023.0,september,71.0,1.0,0.13333333333333333,0.03333333333333333
1394,501928484.0,Hinde,False,Professionnel,"""877413165439480779""",Déchets ensoleillés et centraux avec balcon n °13,Entire home/apt,1.0,1.0,4.86,21.0,33.5767,-7.64743,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-08,2023-09-10,2023.0,september,63.0,3.0,0.6666666666666666,0.1
1395,237918431.0,Haroun,True,Particulier,"""765991657439652669""",Dream S14-Brand New| Spacieux avec grand balcon,Entire home/apt,1.0,1.0,4.97,36.0,33.57986,-7.64918,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-15,2023-09-17,2023.0,september,79.5,0.0,0.3333333333333333,0.0
1396,174342456.0,Adnan,True,Particulier,"""722587891524962975""",Retraite de luxe au cœur de Casablanca,Entire home/apt,1.0,1.0,5.0,26.0,33.5787987,-7.649485899999998,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-08,2023-09-10,2023.0,september,70.5,3.0,0.2,0.1
1397,237918431.0,Haroun,True,Particulier,"""805954737214152467""",Appartement 1BR élégant et joliment décoré à Maarif,Entire home/apt,1.0,1.0,4.98,46.0,33.57854,-7.64853,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-15,2023-09-17,2023.0,september,79.5,3.0,0.13333333333333333,0.1
